Time Offset Relative to Last,0.02,3.87E-05,28.01849348,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,3.82E-05,27.9708575,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,3.78E-05,27.92208778,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,3.74E-05,27.87214791,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,3.69E-05,27.8209997,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,3.65E-05,27.76860299,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,3.60E-05,27.71491561,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,3.56E-05,27.65989313,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,3.51E-05,27.60348878,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,3.47E-05,27.54565327,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,3.42E-05,27.48633454,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,3.37E-05,27.42547765,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,3.32E-05,27.36302445,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,3.28E-05,27.29891344,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,3.23E-05,27.2330794,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,3.18E-05,27.16545317,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,3.13E-05,27.09596125,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,3.07E-05,27.02452549,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,3.02E-05,26.95106267,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,2.97E-05,26.87548401,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,2.92E-05,26.79769474,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,2.86E-05,26.71759346,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,2.81E-05,26.63507158,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,2.76E-05,26.55001258,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,2.70E-05,26.46229124,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,2.65E-05,26.37177272,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,2.59E-05,26.27831159,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,2.53E-05,26.18175067,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,2.47E-05,26.08191969,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,2.42E-05,25.97863388,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,2.36E-05,25.87169218,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,2.30E-05,25.76087534,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,2.24E-05,25.64594362,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,2.18E-05,25.52663415,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,2.12E-05,25.40265786,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,2.05E-05,25.2736959,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,1.99E-05,25.13939536,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,1.93E-05,24.99936428,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,1.86E-05,24.85316563,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,1.80E-05,24.70031016,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,1.74E-05,24.54024768,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,1.67E-05,24.37235656,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,1.60E-05,24.19593074,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,1.54E-05,24.01016376,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,1.47E-05,23.81412875,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,1.40E-05,23.60675317,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,1.33E-05,23.38678664,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,1.26E-05,23.15275926,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,1.19E-05,22.90292706,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,1.12E-05,22.63519926,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,1.05E-05,22.34703978,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,9.75E-06,22.03533108,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,9.01E-06,21.6961815,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,8.28E-06,21.32464575,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,7.53E-06,20.91430639,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Offset Relative to Last,0.02,6.78E-06,20.45662457,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
